question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
LUCID-AB-PRACTICE-2015-MCQ-089,mcq,mcq,2015,,AP Calculus AB,AP Calculus AB,4,4,U4,Contextual Applications of Differentiation,U4,U4,APCALC-U4,APCALC-U4,lucid-ab-practice-2015,24,89,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-MCQ-090,mcq,mcq,2015,,AP Calculus AB,AP Calculus AB,6,6,U6,Integration and Accumulation of Change,U6,U6,APCALC-U6,APCALC-U6,lucid-ab-practice-2015,25,90,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-MCQ-091,mcq,mcq,2015,,AP Calculus AB,AP Calculus AB,4,4,U4,Contextual Applications of Differentiation,U4,U4,APCALC-U4,APCALC-U4,lucid-ab-practice-2015,25,91,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-MCQ-092,mcq,mcq,2015,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,lucid-ab-practice-2015,26,92,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-FRQ-01,frq,frq,2015,,AP Calculus AB,AP Calculus AB,6,6,U6,Integration and Accumulation of Change,U6,U6,APCALC-U6,APCALC-U6,lucid-ab-practice-2015,28; 39,1,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-FRQ-02,frq,frq,2015,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,lucid-ab-practice-2015,29; 30; 31; 40,2,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-FRQ-03,frq,frq,2015,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,lucid-ab-practice-2015,32; 41; 42,3,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-FRQ-04,frq,frq,2015,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,lucid-ab-practice-2015,33; 43,4,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-FRQ-05,frq,frq,2015,,AP Calculus AB,AP Calculus AB,7,7,U7,Differential Equations,U7,U7,APCALC-U7,APCALC-U7,lucid-ab-practice-2015,34; 44; 45,5,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
LUCID-AB-PRACTICE-2015-FRQ-06,frq,frq,2015,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,lucid-ab-practice-2015,35; 45; 46,6,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-001,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,1; 15,1,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-002,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,2; 15,2,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-003,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,2; 15,3,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-004,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,2; 15,4,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-005,mcq,mcq,,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,my-max-score-ab-practice,2; 15,5,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-006,mcq,mcq,,,AP Calculus AB,AP Calculus AB,1,1,U1,Limits and Continuity,U1,U1,APCALC-U1,APCALC-U1,my-max-score-ab-practice,2; 15,6,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-007,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,2; 15,7,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-008,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 15,8,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-009,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 15,9,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-010,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 15,10,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-011,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 15,11,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-012,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 15,12,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-013,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 16,13,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-014,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,3; 16,14,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-015,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,4; 16,15,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-016,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,4; 16,16,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-017,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,4; 16,17,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-018,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,4; 16,18,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-019,mcq,mcq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,4; 16,19,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-020,mcq,mcq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,4; 16,20,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-021,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,5; 16,21,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-022,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,5; 17,22,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-023,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,6; 17,23,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-024,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,6; 17,24,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-025,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,7; 17,25,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-026,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,7; 17,26,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-027,mcq,mcq,,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,my-max-score-ab-practice,7; 17,27,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-028,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,7; 17,28,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-029,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,8; 17,29,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
