question_id,type,year,course,unit_before,unit_after,topic_before,topic_after,lesson_before,lesson_after,source_checked,source_page,transcription_status,stem_status,choice_status,answer_status,solution_status,math_status,katex_status,media_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,calculator_status,mapping_status,overall_status,student_ready,corrections_count,review_required,notes
ECHS-APCALC-ORIGINAL-CALC-FRQ-001,frq,,AP Calculus AB,6,6,6.2,6.2,APCALC-6.2,APCALC-6.2,ECHS-native authored record,,verified,verified,not_applicable,corrected,corrected,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,3,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-FRQ-002,frq,,AP Calculus AB,4,4,4.2,4.2,APCALC-4.2,APCALC-4.2,ECHS-native authored record,,verified,verified,not_applicable,corrected,corrected,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,7,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-FRQ-003,frq,,AP Calculus AB,5,5,5.11,5.11,APCALC-5.11,APCALC-5.11,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-FRQ-004,frq,,AP Calculus AB,7,7,7.6,7.6,APCALC-7.6,APCALC-7.6,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,3,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U1-001,mcq,,AP Calculus AB,1,1,1.6,1.6,APCALC-1.6,APCALC-1.6,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U1-002,mcq,,AP Calculus AB,1,1,1.3,1.3,APCALC-1.3,APCALC-1.3,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U1-003,mcq,,AP Calculus AB,1,1,1.16,1.16,APCALC-1.16,APCALC-1.16,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U2-001,mcq,,AP Calculus AB,2,2,2.2,2.2,APCALC-2.2,APCALC-2.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U2-002,mcq,,AP Calculus AB,2,2,2.8,2.8,APCALC-2.8,APCALC-2.8,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U3-001,mcq,,AP Calculus AB,3,3,3.1,3.1,APCALC-3.1,APCALC-3.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U3-002,mcq,,AP Calculus AB,3,3,3.2,3.2,APCALC-3.2,APCALC-3.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U4-001,mcq,,AP Calculus AB,4,4,4.2,4.2,APCALC-4.2,APCALC-4.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U4-002,mcq,,AP Calculus AB,4,4,4.5,4.5,APCALC-4.5,APCALC-4.5,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U4-003,mcq,,AP Calculus AB,4,4,4.6,4.6,APCALC-4.6,APCALC-4.6,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U5-001,mcq,,AP Calculus AB,5,5,5.1,5.1,APCALC-5.1,APCALC-5.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U5-002,mcq,,AP Calculus AB,5,5,5.4,5.4,APCALC-5.4,APCALC-5.4,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U6-001,mcq,,AP Calculus AB,6,6,6.4,6.4,APCALC-6.4,APCALC-6.4,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U6-002,mcq,,AP Calculus AB,6,6,6.2,6.2,APCALC-6.2,APCALC-6.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U6-003,mcq,,AP Calculus AB,6,6,6.6,6.6,APCALC-6.6,APCALC-6.6,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U7-001,mcq,,AP Calculus AB,7,7,7.8,7.8,APCALC-7.8,APCALC-7.8,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U8-001,mcq,,AP Calculus AB,8,8,8.4,8.4,APCALC-8.4,APCALC-8.4,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APCALC-ORIGINAL-CALC-U8-002,mcq,,AP Calculus AB,8,8,8.9,8.9,APCALC-8.9,APCALC-8.9,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,0,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-001,frq,,AP Precalculus,1,1,Function Concepts FRQ,1.5,,APPRECALC-1.5,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,4,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-002,frq,,AP Precalculus,2,2,Modeling a Non-Periodic Context,2.3,,APPRECALC-2.3,ECHS-native authored record,,verified,verified,not_applicable,corrected,corrected,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-003,frq,,AP Precalculus,3,3,Modeling a Periodic Context,3.3,,APPRECALC-3.3,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,4,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-004,frq,,AP Precalculus,2,2,Symbolic Manipulations FRQ,2.13,,APPRECALC-2.13,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,4,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U1-001,mcq,,AP Precalculus,1,1,1.2,1.2,APCALC-1.2,APPRECALC-1.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U1-002,mcq,,AP Precalculus,1,1,1.5,1.5,APCALC-1.5,APPRECALC-1.5,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U1-003,mcq,,AP Precalculus,1,1,1.6,1.6,APCALC-1.6,APPRECALC-1.6,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U1-004,mcq,,AP Precalculus,1,1,1.9,1.9,APCALC-1.9,APPRECALC-1.9,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U1-005,mcq,,AP Precalculus,1,1,1.12,1.12,APCALC-1.12,APPRECALC-1.12,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U1-006,mcq,,AP Precalculus,1,1,1.8,1.8,APCALC-1.8,APPRECALC-1.8,ECHS-native authored record,,verified,verified,corrected,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U2-001,mcq,,AP Precalculus,2,2,2.3,2.3,APCALC-2.3,APPRECALC-2.3,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U2-002,mcq,,AP Precalculus,2,2,2.13,2.13,APCALC-2.13,APPRECALC-2.13,ECHS-native authored record,,verified,verified,corrected,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,2,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U2-003,mcq,,AP Precalculus,2,2,2.8,2.8,APCALC-2.8,APPRECALC-2.8,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U2-004,mcq,,AP Precalculus,2,2,2.7,2.7,APCALC-2.7,APPRECALC-2.7,ECHS-native authored record,,verified,verified,corrected,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,2,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U2-005,mcq,,AP Precalculus,2,2,2.6,2.6,APCALC-2.6,APPRECALC-2.6,ECHS-native authored record,,verified,verified,corrected,corrected,corrected,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,6,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U3-001,mcq,,AP Precalculus,3,3,3.3,3.3,APCALC-3.3,APPRECALC-3.3,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U3-002,mcq,,AP Precalculus,3,3,3.1,3.1,APCALC-3.1,APPRECALC-3.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U3-003,mcq,,AP Precalculus,3,3,3.10,3.10,APCALC-3.10,APPRECALC-3.10,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-APPRECALC-ORIGINAL-PRE-U3-004,mcq,,AP Precalculus,3,3,3.5,3.5,APCALC-3.5,APPRECALC-3.5,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,1,False,Independently verified ECHS-authored item.
ECHS-BC-CH7-8-2015-FRQ-14,frq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,4,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
ECHS-BC-CH7-8-2015-MCQ-001,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,1,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
ECHS-BC-CH7-8-2015-MCQ-002,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,1,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
ECHS-BC-CH7-8-2015-MCQ-003,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,1,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
ECHS-BC-CH7-8-2015-MCQ-004,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,2,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
ECHS-BC-CH7-8-2015-MCQ-005,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,2,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
ECHS-BC-CH7-8-2015-MCQ-006,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,2,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
ECHS-BC-CH7-8-2015-MCQ-007,mcq,2015,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,3,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
ECHS-BC-CH7-8-2015-MCQ-008,mcq,2015,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,3,incomplete,incomplete,uncertain,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
ECHS-BC-CH7-8-2015-MCQ-009,mcq,2015,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,3,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
ECHS-G9PRECALC-ORIGINAL-G9-FRQ-001,frq,,Grade 9 Pre-Precalculus,3,5,Quadratic Modeling,5.5,,G9-5.5,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-FRQ-002,frq,,Grade 9 Pre-Precalculus,2,2,Linear Modeling,2.5,,G9-2.5,ECHS-native authored record,,verified,verified,not_applicable,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,4,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U1-001,mcq,,Grade 9 Pre-Precalculus,1,1,Linear Equations,1.3,,G9-1.3,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,4,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U1-002,mcq,,Grade 9 Pre-Precalculus,1,3,Systems of Equations,3.2,,G9-3.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U1-003,mcq,,Grade 9 Pre-Precalculus,1,4,Exponent Rules,4.1,,G9-4.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U2-001,mcq,,Grade 9 Pre-Precalculus,2,6,Function Evaluation,6.1,,G9-6.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U2-002,mcq,,Grade 9 Pre-Precalculus,2,2,Slope,2.2,,G9-2.2,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,4,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U3-001,mcq,,Grade 9 Pre-Precalculus,3,4,Factoring Quadratics,4.4,,G9-4.4,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U3-002,mcq,,Grade 9 Pre-Precalculus,3,5,Vertex Form,5.1,,G9-5.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U4-001,mcq,,Grade 9 Pre-Precalculus,4,1,Linear Inequalities,1.4,,G9-1.4,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U4-002,mcq,,Grade 9 Pre-Precalculus,4,2,Direct Variation,2.3,,G9-2.3,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
ECHS-G9PRECALC-ORIGINAL-G9-U5-001,mcq,,Grade 9 Pre-Precalculus,5,2,Distance Formula,2.1,,G9-2.1,ECHS-native authored record,,verified,verified,verified,verified,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,student_ready,True,5,False,Independently verified ECHS-authored item.
LUCID-AB-PRACTICE-2015-FRQ-01,frq,2015,AP Calculus AB,6,6,U6,U6,APCALC-U6,APCALC-U6,Attached PDF hash/page evidence and linked source facsimile,28; 39,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-FRQ-02,frq,2015,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,29; 30; 31; 40,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-FRQ-03,frq,2015,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,32; 41; 42,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-FRQ-04,frq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,33; 43,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-FRQ-05,frq,2015,AP Calculus AB,7,7,U7,U7,APCALC-U7,APCALC-U7,Attached PDF hash/page evidence and linked source facsimile,34; 44; 45,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-FRQ-06,frq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,35; 45; 46,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-001,mcq,2015,AP Calculus AB,6,6,U6,U6,APCALC-U6,APCALC-U6,Attached PDF hash/page evidence and linked source facsimile,3,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-002,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,3,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-003,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,4,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-004,mcq,2015,AP Calculus AB,7,7,U7,U7,APCALC-U7,APCALC-U7,Attached PDF hash/page evidence and linked source facsimile,4,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-005,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,5,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-006,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,5,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-007,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,6,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-008,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,6,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-009,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,7,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-010,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,7,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-011,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,8,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-012,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,8,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-013,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,9,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-014,mcq,2015,AP Calculus AB,1,1,U1,U1,APCALC-U1,APCALC-U1,Attached PDF hash/page evidence and linked source facsimile,9,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-015,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,10,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
